SKU,Product,Product additional attribute 6,Required by,PO #,PO date,Status,Product additional attribute 8,Supplier,Quantity,Cost,Total
11676,4pt 0.970 CB 12tpi Serr Auto SNN DP COIL - Perf & C/Crease Manuf.,false,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,800.00,1.4516608,"1,161.33"
11679,4pt 0.970 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved - Perf & C/Crease Manuf.,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,600.00,1.9886717,"1,193.20"
11679,4pt 0.970 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved - Perf & C/Crease Manuf.,false,23-Feb-2026,P23-2719,23-Jan-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,200.00,1.9131633,382.63
11679,4pt 0.970 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved - Perf & C/Crease Manuf.,false,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,400.00,2.0230592,809.22
11679,4pt 0.970 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved - Perf & C/Crease Manuf.,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,800.00,1.8805967,"1,504.48"
11679,4pt 0.970 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved - Perf & C/Crease Manuf.,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",1.9121022,"1,912.10"
11679,4pt 0.970 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved - Perf & C/Crease Manuf.,false,21-Oct-2026,P23-3008,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,300.00,1.8557853,556.74
11679,4pt 0.970 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved - Perf & C/Crease Manuf.,false,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,800.00,1.8782518,"1,502.60"
11686,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,true,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,"2,000.00",1.8824068,"3,764.81"
11686,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,true,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"2,000.00",1.9149568,"3,829.91"
11686,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,true,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",1.7801068,"1,780.11"
11686,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,true,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",1.8099288,"1,809.93"
11686,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,true,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,"2,800.00",1.7778872,"4,978.08"
11688,"4pt 0.990 CB 12tpi Serr Auto Cur 45 x 90 (320mm ID)(12.5"" ID) Reverse Curved",false,30-Oct-2025,P23-2510,16-Oct-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,300.00,2.0166926,605.01
11688,"4pt 0.990 CB 12tpi Serr Auto Cur 45 x 90 (320mm ID)(12.5"" ID) Reverse Curved",false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,"2,000.00",1.9886717,"3,977.34"
11688,"4pt 0.990 CB 12tpi Serr Auto Cur 45 x 90 (320mm ID)(12.5"" ID) Reverse Curved",false,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",2.0230592,"2,023.06"
11688,"4pt 0.990 CB 12tpi Serr Auto Cur 45 x 90 (320mm ID)(12.5"" ID) Reverse Curved",false,21-Oct-2026,P23-3008,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,500.00,1.8557853,927.89
11688,"4pt 0.990 CB 12tpi Serr Auto Cur 45 x 90 (320mm ID)(12.5"" ID) Reverse Curved",false,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,400.00,1.8782518,751.30
11689,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) No Notch Reverse Curved,false,30-Oct-2025,P23-2510,16-Oct-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,200.00,1.9089304,381.79
11689,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) No Notch Reverse Curved,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",1.8824068,"1,882.41"
11689,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) No Notch Reverse Curved,false,23-Feb-2026,P23-2719,23-Jan-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,200.00,1.8109332,362.19
11689,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) No Notch Reverse Curved,false,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,800.00,1.9149568,"1,531.97"
11689,4pt 0.990 CB 12tpi Serr Auto Cur 66 x 90 (487mm ID) No Notch Reverse Curved,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,400.00,1.7801068,712.04
11691,4pt 1.023 CB 12tpi Serr Auto Cur 66 x 90 No Notch Reverse Curved,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,500.00,1.8824068,941.20
11691,4pt 1.023 CB 12tpi Serr Auto Cur 66 x 90 No Notch Reverse Curved,false,23-Feb-2026,P23-2719,23-Jan-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",1.8109332,"1,810.93"
11691,4pt 1.023 CB 12tpi Serr Auto Cur 66 x 90 No Notch Reverse Curved,false,21-Apr-2026,P23-2845,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,800.00,1.8099288,"1,447.94"
11691,4pt 1.023 CB 12tpi Serr Auto Cur 66 x 90 No Notch Reverse Curved,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"5,000.00",1.7801068,"8,900.53"
11691,4pt 1.023 CB 12tpi Serr Auto Cur 66 x 90 No Notch Reverse Curved,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"4,000.00",1.8099288,"7,239.72"
11692,4pt 1.023 CB 12tpi Serr Auto SNN DP COIL,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,"6,000.00",1.3359016,"8,015.41"
11692,4pt 1.023 CB 12tpi Serr Auto SNN DP COIL,false,14-Apr-2026,P23-2843,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"9,990.00",1.4000675,"13,986.68"
11692,4pt 1.023 CB 12tpi Serr Auto SNN DP COIL,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"10,000.00",1.2633016,"12,633.02"
11692,4pt 1.023 CB 12tpi Serr Auto SNN DP COIL,false,30-Jun-2026,P23-2844,31-Mar-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,"18,000.00",1.4000675,"25,201.22"
11696,4pt 1.030 CB 8tpi Serr Ultra 8 Cur 66 x 90 Reverse Curved,false,30-Sep-2025,P23-2377,26-Aug-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,300.00,2.2062183,661.87
11696,4pt 1.030 CB 8tpi Serr Ultra 8 Cur 66 x 90 Reverse Curved,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,600.00,2.1708401,"1,302.50"
11696,4pt 1.030 CB 8tpi Serr Ultra 8 Cur 66 x 90 Reverse Curved,false,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",2.2083776,"2,208.38"
11698,6/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,30-Sep-2025,P23-2377,26-Aug-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,300.00,2.3913555,717.41
11698,6/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,800.00,2.3530085,"1,882.41"
11698,6/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,23-Feb-2026,P23-2719,23-Jan-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",2.2636665,"2,263.67"
11698,6/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"2,600.00",2.2251335,"5,785.35"
11698,6/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"2,000.00",2.2624110,"4,524.82"
11699,6/4pt 22.60 (0.890) Laser Crease Cur 66 x 90 Reverse Curved,false,30-Sep-2025,P23-2377,26-Aug-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,400.00,3.1319043,"1,252.76"
11699,6/4pt 22.60 (0.890) Laser Crease Cur 66 x 90 Reverse Curved,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",3.0816821,"3,081.68"
11699,6/4pt 22.60 (0.890) Laser Crease Cur 66 x 90 Reverse Curved,false,31-Dec-2025,P23-2581,18-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,500.00,3.1275398,"1,563.77"
11699,6/4pt 22.60 (0.890) Laser Crease Cur 66 x 90 Reverse Curved,false,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,200.00",3.1349696,"3,761.96"
11699,6/4pt 22.60 (0.890) Laser Crease Cur 66 x 90 Reverse Curved,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,500.00,2.9142071,"1,457.10"
11699,6/4pt 22.60 (0.890) Laser Crease Cur 66 x 90 Reverse Curved,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",2.9630286,"2,963.03"
11699,6/4pt 22.60 (0.890) Laser Crease Cur 66 x 90 Reverse Curved,false,21-Oct-2026,P23-3008,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,600.00,2.8757589,"1,725.46"
11699,6/4pt 22.60 (0.890) Laser Crease Cur 66 x 90 Reverse Curved,false,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,500.00,2.9105734,"1,455.29"
11701,8/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,30-Sep-2025,P23-2377,26-Aug-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,100.00,3.1319043,313.19
11701,8/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,200.00,3.0816821,616.34
11701,8/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,100.00,2.9142071,291.42
11701,8/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,21-Oct-2026,P23-3008,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,100.00,2.8757589,287.58
11701,8/4pt 22.10 (0.870) Laser Crease Cur 66 x 90 Reverse Curved,false,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,500.00,2.9105734,"1,455.29"
11703,6/4pt 22.10 (0.870) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,200.00,2.3530085,470.60
11703,6/4pt 22.10 (0.870) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,21-Apr-2026,P23-2845,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,500.00,2.2624110,"1,131.21"
11703,6/4pt 22.10 (0.870) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,500.00,2.2251335,"1,112.57"
11703,6/4pt 22.10 (0.870) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",2.2624110,"2,262.41"
11704,6/4pt 22.60 (0.890) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,21-Apr-2026,P23-2845,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,200.00,3.3133374,662.67
11704,6/4pt 22.60 (0.890) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,400.00,3.2587439,"1,303.50"
11704,6/4pt 22.60 (0.890) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,600.00,3.3133374,"1,988.00"
11706,6/4pt 23.10 (0.909) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,23-Feb-2026,P23-2719,23-Jan-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,100.00,3.0084858,300.85
11706,6/4pt 23.10 (0.909) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,200.00,2.9572742,591.45
11706,6/4pt 23.10 (0.909) Laser Crease Tru Fold Cur 66 x 90 Reverse Curved,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,100.00,3.0068172,300.68
11707,4pt 0.945 / 0.740 M-Press Perf Score 10x10mm (0.394 x 0.394) 3/8N 66x90,,21-Oct-2026,P23-3007,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR),400.00,5.1032679,"2,041.31"
11721,Driving wheel spacer,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,10.00,1.4341100,14.34
11721,Driving wheel spacer,,29-Apr-2026,P23-2887,15-Apr-2026,Completed,FALSE,Hangzhou Youngsun Intelligent Company,6.00,0.6448694,3.87
11775,6/4pt 22.95 (0.903) Laser Crease Tru Fold SNN DP COIL,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,100.00,2.5835274,258.35
11775,6/4pt 22.95 (0.903) Laser Crease Tru Fold SNN DP COIL,false,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,100.00,2.5377906,253.78
11777,8/4pt 22.60 (0.890) Laser Crease SNN DP COIL,false,23-Feb-2026,P23-2719,23-Jan-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,300.00,2.3220837,696.63
11777,8/4pt 22.60 (0.890) Laser Crease SNN DP COIL,false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,600.00,2.2825563,"1,369.53"
11777,8/4pt 22.60 (0.890) Laser Crease SNN DP COIL,false,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,600.00,2.2797102,"1,367.83"
11786,8/4pt 22.60 (0.890) Laser Crease Tru Fold SNN DP COIL,false,23-Feb-2026,P23-2719,23-Jan-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,200.00,2.2286162,445.72
11786,8/4pt 22.60 (0.890) Laser Crease Tru Fold SNN DP COIL,false,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,400.00,2.1879483,875.18
11826,"Serrated Tube Punch True 19.05mm (.750"") x 25.98 (1.023) IB",False,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,200.00,7.1689000,"1,433.78"
11828,"Serrated Tube Punch True 25.40mm (1.000"") x 25.98 (1.023) IB",False,30-Sep-2025,P23-2377,26-Aug-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,200.00,7.8683310,"1,573.67"
11828,"Serrated Tube Punch True 25.40mm (1.000"") x 25.98 (1.023) IB",False,21-Oct-2026,P23-3008,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,200.00,7.8750462,"1,575.01"
11829,"Serrated Tube Punch True 28.58mm (1.125"") x 25.98 (1.023) IB",False,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,100.00,8.3493850,834.94
11829,"Serrated Tube Punch True 28.58mm (1.125"") x 25.98 (1.023) IB",False,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,500.00,8.0279100,"4,013.96"
11830,"Serrated Tube Punch True 31.75mm (1.250"") x 25.98 (1.023) IB",False,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,100.00,8.9611250,896.11
11867,KPG EXD 400 XLO PLATE DEVELOPER 20L,False,,P23-2428,17-Sep-2025,Completed,FALSE,KODAK,15.00,55.2000000,828.00
11867,KPG EXD 400 XLO PLATE DEVELOPER 20L,False,,P23-2642,09-Dec-2025,Completed,FALSE,KODAK,15.00,55.2000000,828.00
11869,DB40 Rotary Plywood PB 13 x 178 x 1800,false,14-Jan-2026,P23-2518,20-Oct-2025,Receiving,TRUE,Penta Box SRL,120.00,57.5714096,"6,908.57"
11869,DB40 Rotary Plywood PB 13 x 178 x 1800,false,02-Sep-2026,P23-2908,28-Apr-2026,Ordered,TRUE,Penta Box SRL,75.00,52.3314624,"3,924.86"
11872,DB11 Rotary Plywood PB 13 x 360 x 2000,false,14-Jan-2026,P23-2518,20-Oct-2025,Receiving,TRUE,Penta Box SRL,15.00,76.7558974,"1,151.34"
11872,DB11 Rotary Plywood PB 13 x 360 x 2000,false,02-Sep-2026,P23-2908,28-Apr-2026,Ordered,TRUE,Penta Box SRL,12.00,69.7698456,837.24
11884,4pt 0.970 12tpi Perf Serr 06 x 06 SNN COIL,false,04-Mar-2026,P23-2777,18-Feb-2026,Fully billed,FALSE,National Steel Rule (NSR) - CLDF,200.00,1.7114036,342.28
11888,"Serrated Tube Punch True 25.40mm (1.000"") x 25.98 (1.023) IB Flat Base",false,21-Oct-2025,P23-2461,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,400.00,8.5447073,"3,417.88"
11888,"Serrated Tube Punch True 25.40mm (1.000"") x 25.98 (1.023) IB Flat Base",false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,500.00,8.5467341,"4,273.37"
11888,"Serrated Tube Punch True 25.40mm (1.000"") x 25.98 (1.023) IB Flat Base",false,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,500.00,8.6945216,"4,347.26"
11888,"Serrated Tube Punch True 25.40mm (1.000"") x 25.98 (1.023) IB Flat Base",false,21-Oct-2026,P23-3008,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,600.00,7.9756269,"4,785.38"
11907,Kodak DITR Film - 838mm x 1123mm (33inch x 44.2inch) 1 PACK = 20 Sheets,False,,P23-2638,08-Dec-2025,Completed,FALSE,Ideal Solutions,2.00,"1,249.6000000","2,499.20"
11929,Speedmount Fastener Yellow 12mm ID Round Washer (12.5mm high),False,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,"40,000.00",0.1214304,"4,857.22"
11929,Speedmount Fastener Yellow 12mm ID Round Washer (12.5mm high),False,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,"20,000.00",0.1195088,"2,390.18"
11929,Speedmount Fastener Yellow 12mm ID Round Washer (12.5mm high),False,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,"25,000.00",0.1122720,"2,806.80"
11929,Speedmount Fastener Yellow 12mm ID Round Washer (12.5mm high),False,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,"30,000.00",0.1134776,"3,404.33"
11937,"4pt 1.023 CB 12tpi Serr Auto Cur 368mm (14.49"") I.D. Reverse Curved",false,05-May-2026,P23-2740,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,100.00,1.8949524,189.50
11937,"4pt 1.023 CB 12tpi Serr Auto Cur 368mm (14.49"") I.D. Reverse Curved",false,29-Nov-2026,P23-3095,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,300.00,1.8925896,567.78
11994,DB366 Rotary Plywood PB 13 x 366 x 2000,false,14-Jan-2026,P23-2518,20-Oct-2025,Receiving,TRUE,Penta Box SRL,60.00,76.7558974,"4,605.35"
11994,DB366 Rotary Plywood PB 13 x 366 x 2000,false,02-Sep-2026,P23-2908,28-Apr-2026,Ordered,TRUE,Penta Box SRL,24.00,69.7698456,"1,674.48"
12316,4pt 25.40 (1.000) CB 10tpi 12.6''ID (320mm) Reverse Curved no-notch plain box,,12-Oct-2026,P23-3056,12-Jul-2026,Ordered,FALSE,National Steel Rule (NSR),"1,000.00",2.3504993,"2,350.50"
12351,4pt 26.416 (1.040) CB 10tpi 50x90 reverse curve no-notch plain box,,12-Oct-2026,P23-3056,12-Jul-2026,Ordered,FALSE,National Steel Rule (NSR),600.00,2.3504993,"1,410.30"
1236,SILICONE LUBRICANT 300g,,,P23-2468,30-Sep-2025,Completed,TRUE,Aerosolve Pty Ltd,12.00,8.6300000,103.56
1248,Spray Adhesive 3M SUPER 77,False,,P23-2538,31-Oct-2025,Completed,TRUE,ATA Distributors,24.00,24.2300000,581.52
1248,Spray Adhesive 3M SUPER 77,False,,P23-2697,15-Jan-2026,Completed,TRUE,ATA Distributors,5.00,24.2300000,121.15
1248,Spray Adhesive 3M SUPER 77,False,,P23-2742,02-Feb-2026,Completed,TRUE,ATA Distributors,24.00,24.2300000,581.52
1280,2pt 0.918 12tpi CB Business Form Perf .051x.032 COIL,False,21-Oct-2026,P23-3007,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR),600.00,1.0058073,603.48
1280,2pt 0.918 12tpi CB Business Form Perf .051x.032 COIL,False,29-Nov-2026,P23-3094,29-Jul-2026,Ordered,FALSE,National Steel Rule (NSR),600.00,1.0179838,610.79
12883,DB40s Rotary Plywood PB 13 x 175 x 1800,false,14-Jan-2026,P23-2518,20-Oct-2025,Receiving,TRUE,Penta Box SRL,45.00,52.3311192,"2,354.90"
12883,DB40s Rotary Plywood PB 13 x 175 x 1800,false,02-Sep-2026,P23-2908,28-Apr-2026,Ordered,TRUE,Penta Box SRL,15.00,47.5681248,713.52
12895,4pt 1.023 CB 10tpi Serr Auto SNN DP COIL,false,,P23-2862,13-Apr-2026,Completed,FALSE,Bohler (Voestalpine),137.00,3.9005889,534.37
12895,4pt 1.023 CB 10tpi Serr Auto SNN DP COIL,false,,P23-3001,16-Jun-2026,Fully billed,FALSE,Martin Miller (Voestalpine),"1,553.80",3.8503149,"5,982.60"
12895,4pt 1.023 CB 10tpi Serr Auto SNN DP COIL,false,,P23-3002,16-Jun-2026,Completed,FALSE,Martin Miller (Voestalpine),137.10,3.8974684,534.33
12895,4pt 1.023 CB 10tpi Serr Auto SNN DP COIL,false,,P23-3003,16-Jun-2026,Completed,FALSE,Martin Miller (Voestalpine),548.30,3.8940196,"2,135.08"
12895,4pt 1.023 CB 10tpi Serr Auto SNN DP COIL,false,,P23-3142,20-Aug-2026,Fully billed,FALSE,Bohler (Voestalpine),137.10,3.8521551,528.13
12895,4pt 1.023 CB 10tpi Serr Auto SNN DP COIL,false,15-Oct-2025,P23-2466,29-Sep-2025,Completed,FALSE,Bohler (Voestalpine),137.10,4.1902446,574.48
12895,4pt 1.023 CB 10tpi Serr Auto SNN DP COIL,false,28-Feb-2026,P23-2734,30-Jan-2026,Completed,FALSE,Bohler (Voestalpine),420.00,3.7981806,"1,595.24"
12896,4pt 1.023 CB 10tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,False,,P23-2863,13-Apr-2026,Completed,FALSE,Martin Miller (Voestalpine),152.50,5.2994072,808.16
12896,4pt 1.023 CB 10tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,False,,P23-3001,16-Jun-2026,Fully billed,FALSE,Martin Miller (Voestalpine),152.50,5.2310855,797.74
12896,4pt 1.023 CB 10tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,False,,P23-3002,16-Jun-2026,Completed,FALSE,Martin Miller (Voestalpine),152.50,5.2944580,807.42
12896,4pt 1.023 CB 10tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,False,,P23-3003,16-Jun-2026,Completed,FALSE,Martin Miller (Voestalpine),178.50,5.2904539,944.35
12896,4pt 1.023 CB 10tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,False,,P23-3142,20-Aug-2026,Fully billed,FALSE,Bohler (Voestalpine),152.50,5.2336041,798.12
12896,4pt 1.023 CB 10tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,False,15-Oct-2025,P23-2466,29-Sep-2025,Completed,FALSE,Bohler (Voestalpine),152.50,5.6929182,868.17
12896,4pt 1.023 CB 10tpi Serr Auto Cur 66 x 90 (487mm ID) Reverse Curved,False,15-May-2026,P23-2861,13-Apr-2026,Completed,FALSE,Martin Miller (Voestalpine),152.50,5.3026392,808.66
13-0442X,Cotton Swatch cards - Green Glow (P-13-0442X),false,03-Feb-2026,P23-2708,20-Jan-2026,Completed,FALSE,Pantone,1.00,13.0399500,13.04
13-0647X,Cotton Swatch cards - Illuminating (P-13-0647X),false,03-Feb-2026,P23-2708,20-Jan-2026,Completed,FALSE,Pantone,1.00,13.0399500,13.04
1322,2pt 0.918 30tpi CB Micro Perf .021x.012 COIL Deep Bobler Universal,False,24-Feb-2026,P23-2556,13-Nov-2025,Completed,FALSE,Speedi-Tear,300.00,15.4994575,"4,649.84"
13-2800X,Cotton Swatch cards - Pink Tulle(P-13-2800X),false,03-Feb-2026,P23-2708,20-Jan-2026,Completed,FALSE,Pantone,1.00,13.0399500,13.04
